시리얼 메이드 시트러스,농산가공식품류,30,g,114,1.7,0.7,25
하이본카레 매운맛,조미식품,200,g,1536,41.2,48.8,232.4
청정원 우리밀 찰진국수,면류,100,g,350,12,0,76
인크레더블버거,버거류,300,g,724,32,0,0
쌕쌕오렌지,음료류,238,mL,90,0,0,21
더블링 참치마요,수산가공식품류,25,g,35,3,1.2,3
제주하르방한라봉초콜릿,초콜릿류,100,g,135.4,0.6,8.3,14.4
큰우슬우렁이(골뱅이) 무침,어패류 및 기타 수산물,100,g,109,7.1,2,15.7
딸기 생크림,한과류,716,g,1760,38,0,0
스트로베리 썬라이트,빙과류,100,g,195,3,12,19
치즈 뚝심,식육가공품 및 포장육,100,g,262,13,22,3
갈릭치즈브래드,빵류,290,g,914,0,0,0
유자에이드,음료류,456,mL,304,0,0,0
커피메이트 골드,식용유지류,5,g,1.39,0.01,0.09,0.14
쓰리고L,피자류,134,g,280,18,0,0
참든수세미쿨,기타,360,mL,1005,2,0.7,249
캐시미어 초코 L,음료류,421,mL,785,14.9,0,0
핫치킨 더블치즈엣지(오리지널 M),피자류,143,g,356,18,0,0
디저트아이스바 브라우니,빙과류,70,mL,120,2,3.7,19
하와이안 오리지널(F),피자류,122,g,288,12,0,0
팔도 왕뚜껑,면류,110,g,475,9,17,71
자연은 착즙 100 오렌지,음료류,200,g,100,2,0.4,23
초코 생크림 오믈렛,빵류,13,g,37,1,0,0
잡탕밥,밥류,750,g,777.439,44.12,20.135,104.937
자임 오미자,음료류,100,g,62,0,0,0
에그 베이컨 브리오쉬,빵류,140,g,400,16,20,39
NEW김치고로케,빵류,132,g,375,8,0,0
간편한 생수제비,면류,330,g,910,23,2.6,198
큰컵 불닭볶음탕면,면류,120,g,455,9,16,69
가득한재래식된장,장류,100,g,180,12,3.8,25
오예스 군고구마,초콜릿류,30,g,145,2,8,16
홍쌍리 청매실고추장,장류,20,g,40,0,1,9
표고버섯볶음밥,밥류,300,g,551,10.1,14.4,95.4
파스퇴르 바른목장 우유,유가공품,200,mL,135,6,8,10
치킨 클럽샌드위치,즉석식품류,150,g,374.67,18.34,12.7,46.74
숯불구이 맛 비엔나,식육가공품 및 포장육,30,g,75,3,5,4
오레오 웨하스 스틱 초코 삼아인터내셔날,초콜릿류,30,g,47.66,0.48,2.51,5.78
무지개와 노래하는 뽀로로,한과류,70,g,280,3,0,0
굿바이 알코올 모닝케어,음료류,100,g,70,0,0,0
레몬티,음료류,400,mL,272,0,0,0
요구르트,유가공품,150,g,180,4.5,0,40.5
청정원태양초고추장,장류,100,mL,220,6,1,47
치즈킹(치즈크러스트)M,피자류,110,g,295,16,0,0
청정원 카레여왕 구운마늘&양파,조미식품,200,g,226.5,6.25,7,34.5
거북등안장멍게,기타,100,g,66,0,0,0
소시송,식육가공품 및 포장육,100,g,272,29,15,5.4
청정원 유기농 딸기잼,잼류,20,g,10,0,0,2.6
안심스테이크,구이류,200,g,366,69.6,9.7,0.2
조기조림,조림류,300,g,384,41.1,18.8,12.8
하루채소과일 (120ml*10개),음료류,120,mL,55,0,0,13
바다소금85%카카오초콜릿,초콜릿류,24,g,156,2,14,4
베스트 콰트로(나폴리M),피자류,107,g,259,12,0,0
초밥의 달인,두부류 또는 묵류,85,g,180,7,10,16
호박잎된장국,국류,350,g,23,1.4,1.1,1.9
바나나주스 R,음료류,390,mL,273.1,4.7,0,0
우육탕면,면류,123,g,525,9,17,84
갈릭 페퍼 스테이크 치즈롤(P),피자류,171,g,470,24,0,0
캐나다 드라이 토닉워터,음료류,250,mL,88,0,0,22
카페라떼,음료류,250,mL,150,6.6,0,0
미정당 생소면,면류,350,g,975,7,2.1,217
밀크커피 우유,유가공품,200,g,212,7.2,4,38.8
제주맑은우유,유가공품,200,g,240,12,13.2,20
모카칩 프라페 R,음료류,420,mL,355,8,0,0
그린티 할리치노,음료류,354,mL,412,7,0,0
쇠고기 덮밥소스,조미식품,100,g,76,5.7,2.1,8.7
불가리스20's 포도,유가공품,150,g,191.25,6.75,6.3,29.25
배추나물,나물류,80,g,49,1.6,1.7,6.8
넛츠 바닐라 아포가토,음료류,165,mL,282,6,0,0
카페라떼 커피 카푸치노,유가공품,200,g,249.76,7.68,8.64,34.6
달피자 L,피자류,119,g,396,15,0,0
약과,한과류,30,g,119.731,1.259,1.425,25.467
하루야채 철분,음료류,145,mL,85,0,0,22
키즈홍삼,음료류,100,g,45.6,0,0,0
유니콘프라페,음료류,578,g,419.23,4.06,0,0
바질치킨 통밀 샌드위치,빵류,180,g,375,12,0,0
쎄레락3,특수용도식품,200,g,1640,64,36,264
비타요구 킹,음료류,100,mL,20,0,0,5
욕망 뉴트리밀 더 그린,기타식품류,60,g,241,0,0,0
부산어묵 금강장사,수산가공식품류,100,g,175,9,3,28
올곧게 만든 위드맘 100일,특수용도식품,100,g,70,1.6,3.5,7.9
포도쨈,잼류,20,g,50,0,0,12
포도씨유,식용유지류,100,g,900,0,100,0
샤베트 바닐라향,빙과류,100,mL,75,0.7,2.3,12
남양 진콩두유,음료류,190,mL,130,0,7,0
에스프레소 HOT,음료류,25,mL,5,0,0,0
사누끼 냉면,면류,100,g,128.95,3.98,0.55,27.05
델몬트스카시플러스포도주스100,음료류,100,mL,50,0,0,12
베스틱 닭가슴살 소시지 훈제맛,식육가공품 및 포장육,70,g,80.2,17.49,1.09,0.13
슈퍼콤비네이션 G(치즈링),피자류,151,g,429,26,0,0
오란다,기타,85,g,375,5,11,65
플레인 요거트 그라니따,음료류,480,mL,645.9,8,0,0
망고 버블 프로스트 R,음료류,383,mL,360.2,2.5,0,0
블랙라벨에그타워버거,버거류,330,g,811,32,0,0
망고 스무디,음료류,435,mL,230,0.7,0,0
이롬황성주국산콩두유검은콩,음료류,190,mL,100,0,4.9,0
누가바 블랙,빙과류,80,g,175,2,11,17
로제치킨 밸런스 샌드위치,빵류,300,g,610,23,0,0
동글동글 보틀 샐러드,무침류,220,g,280,9,0,0
재래식된장,장류,10,g,154.4,12.8,1.2,23.1
웰파인 더 진한 자몽,잼류,100,g,235,1,0.8,55
광양불고기,식육가공품 및 포장육,100,g,139.49,3.73,1.14,28.58
코카콜라,음료류,200,g,92,0,0,0
옥수로 맛있는 콘바이츠,빵류,55,g,210,3,0,0
오대오(모짜),유가공품,100,g,285,0,0,2
치즈드림,한과류,141,g,420,12,21,45
도도바리,어류,100,g,95,19.4,1.2,0
찐감자,기타,200,g,140,4.3,0.3,30
군만두,만두류,220,g,514,15.5,25.3,56.3
갈릭마블 스테이크(크런치)L,피자류,124,g,300,13,0,0
마시는초콜릿 박스,기타,120,mL,84.6,2.6,1.1,16
귀여운내친구뽀로로사과맛,음료류,235,mL,80,0,0,19
오징어짬뽕 컵,면류,80,g,277.02,4.78,9.55,42.98
크림치즈데니쉬,빵류,75,g,305,6,0,0
아로니아 홍삼,음료류,70,mL,50,0,0,12
골드피크 Tea 복숭아,음료류,240,mL,76,0,0,19
오가닉 콜드브루,음료류,330,g,10,0,0,0
장푸드스모크비엔나,식육가공품 및 포장육,100,g,270,12,18,15
포테이토(씬 M),피자류,103,g,224,12,0,0
테일러 아로니아,음료류,5,g,108,0,0,0
부산우유 더담다100,유가공품,100,mL,70,3,4,5
갈치조림,조림류,100,g,100,12.7,2.8,6.2
비피더스 드링킹 사과,유가공품,150,g,150.75,3.38,2.25,29.25
핫 치킨 바베큐 오리지널(L),피자류,107,g,240,12,0,0
델몬트팜&홈사과,음료류,100,mL,40,0,0,10
고구마치킨죽,특수용도식품,200,g,115,3.6,0.5,24
야채수(박스),음료류,150,mL,5,0,0,1
물메기,어류,100,g,78,0,0,0
짜파게티범벅,면류,70,g,315,6,10,50
자연은 싱그런 복숭아,음료류,340,mL,175,0,0,43
롱치즈스틱 3ea,튀김류,170,g,526.62,18.94,0,0
멸치-소건품-소멸,수산가공품,100,g,334,54.9,10.7,0
불고기덮밥소스,조미식품,130,g,143,13,2.47,16.9
상큼한 청포도 케이크,빵류,100,g,305,3,0,0
아이스 초콜릿 블렌디모,음료류,475,mL,492.1,10.4,0,0
소머리국밥,밥류,1000,g,239,15.8,7.5,27
바닐라라떼,음료류,397,g,213,0,8,27
참당면,면류,25,g,90,0,0,22
메로나 망고,빙과류,75,mL,120,0.7,4,20
워터멜론 스노우,음료류,502,g,298,1,0,70
에포카요구르트,유가공품,65,g,40,0.7,0,10
쉬림프 깐풍 피자(L),피자류,248,g,601.16,31.7,0,0
알뜰 돈까스,식육가공품 및 포장육,30,g,23.67,1.14,1.66,0.94
기픈샘순창매실맛간장,장류,100,mL,35,5,0,4
가지나물,나물류,50,g,17,0.7,0.8,2.1
초코렛,빙과류,100,g,270,5,18,22
치즈스파게티,면류,340,g,556,29,0,0
피나콜라다,당류,200,g,380,0,0,92
순수한맛 순우유식빵,빵류,82,g,230,7,0,0
동원 비엔나 소세지,식육가공품 및 포장육,30,g,85,4,7,2
헬로우 미키미니,한과류,435,g,1549,4,0,0
베지밀 어덜트,음료류,200,g,232,12,12,18
아이리스 파르페(쿠키&크림),빙과류,100,mL,95,1.5,3.6,14
시래기나물,나물류,50,g,56,2.2,3.6,3.9
검은콩라떼,음료류,355,g,279,0,12,35
이마트 밥한그릇 뚝딱 비프카레,조미식품,200,g,300,10,6.5,50
굿프랜즈 교자만두,즉석식품류,100,g,185,8,7,23
트러플베지테리안 치즈캡R,피자류,164,g,407,23,0,0
우리밀 백밀국수,면류,100,g,340,0,0,0
공산애 참된장,장류,100,g,155,14,1.4,22
콩간장,장류,100,mL,36,6,0,2
치킨휠레버거,즉석식품류,150,g,542.25,31.27,24.3,2.25
한식우동,면류,221,g,322,10,2.9,64
아맛나,빙과류,100,g,110,1,1.4,25
닥터리브 쉐이크 단호박고구마맛,특수용도식품,25,g,90,12,0.1,10
NEW 치즈 볼로네즈 스파게티,면류,392,g,851,29,0,0
티라미수 타르트,한과류,45,g,195,3,0,0
몽쉘 그린티라떼,초콜릿류,30,g,1555,2,9,16
아소미칡냉면2k,면류,200,g,477,14,2.2,100
우리밀우동면,면류,200,g,560,15,2.9,119
제주우유,유가공품,200,g,240,12,13.6,20
고르곤졸라 핫도그,빵류,152,g,373,20.2,0,0
핫칠리씨치킨,튀김류,100,g,283,29,0,0
쁘띠첼 미초 복숭아,음료류,25,mL,50,0.03,0.02,12
면사랑 생칼국수,면류,150,g,410,10,1.3,92
요거트(라지),아이스크림류,450,mL,700,12,0,0
맘마 오메가-2,특수용도식품,100,g,502,16,25,53.3
크런키 다크쿠키바,초콜릿류,33,g,160,2,7,22
초코렛 청크 쿠키,한과류,38,g,185,2,0,0
사이드 샐러드,무침류,72,g,20,2,0,0
라임모히또(무알콜),음료류,680,g,245.55,0.09,0,0
오징어링,수산가공식품류,30,g,19.17,0.77,1.05,0
달콤 밤만주,빵류,54,g,171,4,0,0
따블렛63,초콜릿류,100,g,574,7,38,51
썬키스트 패션후르츠 소다,음료류,350,mL,184,0,0,46
밀크홀릭 우유,유가공품,200,g,256.73,12.32,14.38,18.48
오레오 쿠키 앤 카라멜,아이스크림류,115,mL,290,3,0,0
임페리얼 드림 XO-3 T,특수용도식품,33.6,mL,67,2.2,2.9,8
1000아일랜드 드레싱,조미식품,15,g,12.96,0.02,1.44,0.28
아카페라 그란데 아메리카노,음료류,200,g,59.26,0.74,0,14.82
바닐라슈,아이스크림류,130,mL,423,5,0,0
아이스 카페라떼,음료류,370,mL,110,4,0,0
짠맛을줄인건강한쌀고추장,장류,100,mL,225,4,3,47
햇반컵밥 강된장 보리 비빔밥,즉석식품류,280,g,335,10,4,65
연세 요구르트,유가공품,100,g,74,1.2,0,18.3
치즈폼 딥바닐라 밀크티 (hot),음료류,397,mL,458.5,9.2,0,0
코코넛 콜드브루 라떼,음료류,280,mL,212,1.3,0,0
양념이된쌈장,장류,100,g,191,9,3,32
블루베리 에그디쉬,빵류,202,g,534.2,11.2,0,0
모카 프라페,음료류,414,g,214,0,4,38
전어,어류,100,g,107,19.2,2.7,0
향이고소한참기름,식용유지류,100,mL,830,0,92,0
시나몬 카페모카 tall (hot),음료류,369,mL,370.38,9.24,18.97,39.16
쿡시 멸치맛 쌀국수,면류,92,g,320,9,2,67
초콜릿 크림 프라푸치노,음료류,355,mL,325,10,0,0
핫살사 치즈 딥,기타,30,g,53,2,0,0
카페모카(ICED) V,음료류,550,mL,421,8,0,0
베지밀 그린티 두유 라떼,음료류,200,g,110.74,4.42,4.42,14.32
바지락,패류,100,g,73,12.5,1.2,0
자연은 고칼슘 오렌지 100,음료류,100,mL,50,0,0,12
CJ평양물냉면,면류,450,g,390,7,2.4,85
카페라떼,음료류,270,mL,147,7,0,0
녹차프라페,음료류,573,g,519.36,3.74,0,0
슈퍼후라잉,식용유지류,100,g,900,0,100,0
클래식 햄치즈 에그샌드위치,즉석식품류,150,g,523.44,22.96,22.27,57.78
참맛 초코,유가공품,200,g,300,8,9,46
메리치즈,음료류,360,mL,531,8,0,0
백미돔,어류,100,g,102,0,0,0
자연드림컵밥 황태국컵밥,즉석식품류,192,g,325,9,3.4,64
클래식 이탈리안 살라미,식육가공품 및 포장육,100,g,366,0,0,0
버터코코넛바,빙과류,63,mL,124,1,6,17
한라봉쇼콜라,초콜릿류,4.5,g,27,0.1,1.9,2.1
폴짝폴짝콩콩콩청포도,음료류,210,mL,60,0,0,15
리이브 사과,음료류,200,g,400,4,0,96
청정원 오푸드 유기농 녹차소면,면류,100,g,360,11,1.5,76
남양 써핑쿨 파인애플,음료류,100,mL,40,0,0,10
태양초 찰 골드고추장,장류,100,mL,256,6,2,54
클라우드 치즈 케이크,빵류,145,g,586,8,0,0
일본된장국,국류,200,g,20,1.4,1.5,0.4
홍삼스포츠D,음료류,180,mL,55,0,0,14
우리아이튼튼프로젝트멀티비타민,기타,3.75,g,15,0,0,3
홈런볼초코,초콜릿류,46,g,270,3.6,18,23
망고주스 190ML,음료류,190,mL,112,1,0,0
사리곰탕큰사발면,면류,111,g,495,8,17,77
대림선 물만두,즉석식품류,100,g,180,10,8,17
허쉬쿠키앤크림콘,빙과류,150,g,277,3,15,33
홍차라떼,음료류,100,mL,61,1.65,1.83,9.47
바비큐 치킨 치즈 치아바타,빵류,155,g,277,15,0,0
바닐라 아이스캔디,빙과류,100,g,185.48,3.23,9.68,20.97
모닝닥터 블루베리,유가공품,100,g,100,3,3,16
불고기 치즈링피자 R,피자류,90,g,170,5.8,0,0
The더건강한 의성마늘햄,식육가공품 및 포장육,30,g,60,4,5,1
남양 맛있는우유 GT 저지방,유가공품,200,g,160,12,4,20
컵 삼양라면,면류,65,g,295,5,12,42
오뚜기삼진어묵얼큰한어묵탕,즉석식품류,100,g,105,10,2,12
칠갑국수(소면),면류,100,g,364,10,1.2,78
카와 에스프레소 리치 라떼,유가공품,200,g,240.46,6.14,8.29,35.32
청정원 뷰티칼로리면 야끼우동,면류,120,g,83.33,2,2.2,14
가시파래-소건품,수산가공품,100,g,136,0,0,0
뚜레쥬르가 만든 복숭아잼,기타,20,g,51,0,0,0
양파즙 박스,음료류,120,mL,35,0.7,0,8
아이스 블루,음료류,65,mL,64,0,0,0
블루베리 요거트 케이크,빵류,90,g,235,2,11,133
에그타르트,빵류,45,g,145,2,0,0
닭고기덮밥,밥류,410,g,510,46.8,8.9,60.8
볶음밥,밥류,350,g,640,19.5,9.7,118.9
메밀국수,면류,100,g,350,12,0.5,74
어니언 베이글,빵류,113.4,g,329,11,0,0
오뚜기 고향 태양초 고추장,장류,100,mL,256,6,2,54
비비고 갈비탕,즉석식품류,400,g,110,11,7,0.4
아메리칸 치즈케이크,빵류,146,g,544,9,0,0
서울우유 커피밀크,유가공품,200,g,244.44,8.89,5.92,38.52
7번가스페셜 L(골드스윗),피자류,151,g,402,20,0,0
오곡라떼,음료류,100,mL,65.1,1.65,2.15,9.79
덴마크 커피커피,음료류,200,mL,150,4,4,24
코카콜라 제로 1.5L,음료류,500,mL,216,0,0,0
오리지날 윙 4조각,튀김류,126,g,270,27,0,0
아메리카노,음료류,397,g,10,0,0,2
가지전,전류,200,g,245,11,14.6,17.8
소시지 맥머핀,버거류,110,g,338,15,0,0
후디스트루맘메디설사,특수용도식품,32.4,mL,59.7,2,1.3,10
끝까지 짜먹는 클래식 돈까스소스,조미식품,100,g,190,1,1.4,44
포도한모금 (120ml*16입),음료류,120,mL,60,0,0,14
새우미역국,국류,400,g,63,4.4,1.8,7.3
명가 찰떡파이 스트로베리크림,초콜릿류,30,g,120,0.7,3.8,21
부채표쌍화천,음료류,100,mL,50,0,0,12
로젠하임치즈1,유가공품,20,g,12.4,0.8,1,0.08
먹물 오징어링,튀김류,182,g,441,22,0,0
강성원우유 저지방,유가공품,200,mL,130,7,7,9
아이키커 사과,음료류,100,g,50,0,0,0
건강주스 생강면역,음료류,340,g,247,0,1,60
땅콩크림소보로,빵류,102,g,465,8,0,0
딸기,유가공품,200,g,560,17.2,15.6,88
남양 더블샷 모카,유가공품,200,g,236.64,7.63,3.97,42.75
쇠고기면,면류,100,g,425,9.2,13.3,66.7
지도표 재래식 성경김 2g,수산가공식품류,4,g,0.93,0.05,0.07,0.03
콤비네이션피자크러스트,피자류,196,g,498,29,0,0
비비고닭갈비볶음밥,즉석식품류,220,g,440,12,15,64
파스퇴르 그릭요거트,빙과류,100,g,115,2.6,4.2,17
핫크리스피버거,버거류,190,g,503,22,0,0
따유자 (따뜻하게 즐기는 유자티),음료류,290,mL,206,1,0,0
스트로베리 앤 키위 샤베트,빙과류,100,g,96,0,0,24
하니 첵스,농산가공식품류,30,g,35.1,0.36,0.14,8.1
반&반 L(골드스윗),피자류,125,g,320,18,0,0
맥스봉,수산가공식품류,27,g,45,3,2.4,3
중기1?수수버섯죽,특수용도식품,160,g,64,1.8,0.4,14.5
마늘햄골드,식육가공품 및 포장육,140,g,195,12,12,10
참나물무침,나물류,90,g,53,2.3,3.3,3.7
조지아 고티카 콜드브루 아메리카노,음료류,265,mL,9,0.7,0,1.5
쿠키&크림 번버거,빵류,201,g,592.3,8.4,0,0
명란군만두,즉석식품류,315,g,300,47,10,5
단팥빵,빵류,110,g,275,8,0,0
스콘자 블랙 조단 아몬드,초콜릿류,30,g,45,0.9,1.35,7.2
오션훈제치킨,식육가공품 및 포장육,100,g,174.5,17.7,9.7,3
닭꼬치,구이류,70,g,176.723,11.562,8.565,13.348
개성 왕만두,즉석식품류,150,g,441.96,20.89,20.89,43.39
홍삼크런치,초콜릿류,170,g,13,2,8,15
검은콩두유(담백한맛),음료류,195,mL,115,7,3.5,10
파스퇴르 유산균우유,유가공품,200,g,135,6,8,10
녹차쇼콜라,초콜릿류,4.5,g,27,0.1,1.9,2.4
유자차,음료류,360,mL,30,0,0,0
스파이시 치킨 랜치 오리지널(F),피자류,117,g,326,13,0,0
치킨윙,튀김류,200,g,386,48,0,0
나뚜루 바닐라&아몬드바,빙과류,90,g,300,5,22,20
더블와퍼,버거류,360,g,842,45,0,0
옛날 국수 중면,면류,100,g,350,10,0.7,76
델몬트스카시포도,음료류,200,mL,120,0,0,28
유기농 곰보배추 발효액,음료류,100,mL,200.72,0.48,0,49.72
뉴전주비빔삼각김밥,즉석식품류,117,g,205,4,4.5,25
우롱티 (hot)J,음료류,454,mL,4.8,0.4,0,0
대구,어류,100,g,86,19.5,0.3,0
콜드브루 라떼,음료류,360,mL,78,4,0,0
하와이안피자 L,피자류,145,g,352,14,0,0
카페모카ICE,음료류,567,g,212.63,6.47,0,0
고춧잎나물,나물류,90,g,79,4,4.2,6.4
통새우볶음밥7가지야채,즉석식품류,225,g,385,8,7,74
매일우유 초콜릿,유가공품,200,g,150,5,4,24
딸기시럽,잼류,25,g,80,0,0.3,19
서울우유 홈밀크,유가공품,100,mL,130,3,4,4.5
메주된장50,장류,10,g,20,1,0,3
면사랑 냉동중화면 전문점용,면류,230,g,315,9,1.5,66
치즈초코파이,초콜릿류,32,g,140,1,6,21
롯데56% 드림 카카오,초콜릿류,100,g,583,8,39,50
미트라구 파스타,면류,100,g,151.7,7,5.3,18.7
맵뜨락M,피자류,108,g,304,18,0,0
치즈크림 후르츠 피치 티,음료류,406,mL,250,1,0,0
떠먹는컵파스타까르보나라,즉석식품류,170,g,270,11,11,32
맛있는 국탕용 어묵 (매운맛),수산가공식품류,230,g,390,18,12,53
청정원 오리엔탈 드레싱 상온,조미식품,100,g,205,2,16,13
OKCOOK 참나무향 닭가슴살,식육가공품 및 포장육,130,g,180,35,3,3
생 요구르트,유가공품,100,g,136.62,3.13,8.43,12.05
양반 한우 쇠고기 큰죽,즉석식품류,402,g,984.9,36.18,10.05,188.94
청정원순창태양초덜매운고추장,장류,100,mL,235,5,3,47
가닥가닥김밥햄,식육가공품 및 포장육,100,g,217,10,13,15
앱솔루트 첫두유 국산콩 1,특수용도식품,190,g,120,5,4.5,15
모닝하임찹쌀군만두,즉석식품류,100,g,305,11,12,38
우리밀벨기에와플,빵류,85,g,350,5,15,48
제주 한라봉 아이스,음료류,190,g,125,0,0,0
ΩMEA3 Health Doctor,유가공품,100,g,65,3,3.5,5
크리스피쇼콜라,빵류,104,g,515,7,0,0
라이트 바 스윗 크리스피 넛츠,특수용도식품,33,g,140,9,5,14
(앳홈)그릭슈바인 소시지로 만든 핫도그,빵류,85,g,270,7,0,0
이닭 / 칠리,식육가공품 및 포장육,100,g,108,21,0.9,4
신화왕만두,즉석식품류,150,g,468.75,15,9.38,78.75
생우동,면류,100,g,163,3.4,3,34.6
오리지널뺑오쇼콜라,빵류,58,g,230,5,0,0
카푸치노M,음료류,390,mL,226,12,0,0
멜론쉐이크,빙과류,315,mL,445,6,8,85
초코라떼,유가공품,200,g,260,12,5.6,44
인절미 크림라떼 HOT,음료류,354,mL,496,11,0,0
닭표국수,면류,100,g,335,10,1.5,70
아침&후레쉬우유,유가공품,200,mL,130,6,8,9
민들레잎무침,무침류,90,g,72,2.4,2.1,11.1
엘크로,음료류,250,g,120,0,0,0
산국발효꽃초,음료류,30,mL,44,0,0,11
델로스 복숭아,음료류,100,mL,60,0,0,15
고기진짜많구나,즉석식품류,472,g,898,32,27,132
허쉬 초콜릿드링크 쿠키'앤'크림,유가공품,100,g,72.85,2.77,1.57,11.91
청정원 석쇠구이 김밥속햄,식육가공품 및 포장육,30,g,80,3,6,4
허니 자몽티?(hot)L,음료류,397,mL,187.7,0.8,0,0
열라면Cup,면류,62,g,270,6,8,44
미닛메이드 오리지널 오렌지,음료류,350,mL,132,0,0,31
3분 햄버그 스테이크,즉석식품류,140,g,252,22.4,7,25.2
팜로드 초코블리,초콜릿류,22,g,105,1,6,12
제주 오름 초콜릿 세트,한과류,108,g,570,7,0,0
트로피카나스파클링자몽,음료류,200,mL,105,0,0,26
망고(싱글),아이스크림류,90,mL,119,1,0,0
골뱅이,수산가공식품류,30,g,7.83,1.23,0.05,0.63
델몬트 망고드링크,음료류,190,g,65,0,0,0
캐빈디쉬 병캔디(300g),기타,13,g,50,0,0,0
불닭피자 피자(L),피자류,196.8,g,510.78,22.31,0,0
당근감귤 믹스밸 ICE,음료류,415,mL,210,0,0,0
버릴스 티라미슈 아몬드 밀크 초콜릿,초콜릿류,30,g,162,0,0,0
이집트에 간 트래블러 뽀로로,한과류,100,g,415,5,0,0
빠삐코 파우치,빙과류,160,mL,180,2,6,30
뼈로 가는 칼슘 요구르트 플레인,유가공품,150,g,157.5,0,0,29.25
오히블랑카 올리브오일,식용유지류,100,g,830,0,92,0
파니니 불고기,빵류,180,g,390,23,0,0
애플 시나몬 크럼블,한과류,90,g,293,4,0,0
콘스위트 시리얼,농산가공식품류,30,g,115,1,0.2,27
티오 아이스티 레몬맛,음료류,13,g,50,0,0,13
트레비앙 오리진R,피자류,157,g,431,19,0,0
라이트업,특수용도식품,30,g,83.47,3.38,0.22,17.55
맵사이신 화끈구이,식육가공품 및 포장육,70,g,200,0,0,0
레몬톡스,음료류,450,mL,265,1,0,65
클래식흰살생선삼색진밥,특수용도식품,180,g,138,5,0,29
맛땅콩,농산가공식품류,10,g,5.33,0.25,0.45,0.17
콜브브루 더치커피 ICE,음료류,360,g,6,0,0,1
요플레 오리지널 슈퍼베리,유가공품,85,g,85,3,3,13
마이카페라떼 벨기에 초콜릿 라떼,유가공품,220,g,200,5,7,31
기리쉬케이크2호,빵류,665,g,2140,32,147,236
압착 올리브오일,식용유지류,100,g,900,0,100,0
페퍼로니 (씬),피자류,117,g,436,24,0,0
포테이토 크림치즈L,피자류,125,g,308,12,0,0
아이스 화이트초콜릿라떼 마끼아또R,음료류,390,mL,188.5,5.7,0,0
요거트플러스 딸기,기타,200,mL,181,4,0,0
콤부차,음료류,100,mL,3,0.3,0,0.2
해바라기 초코볼,초콜릿류,20,g,107.8,2.4,6.2,10.5
레또 카레,조미식품,200,g,640,12,12,40
청정원 찰 진국수 중면,면류,100,g,370,11,1.5,78
못난이찹쌀팥도넛,빵류,70,g,195.4,4.9,3,37.2
토마토 비비올레,면류,120,g,558.72,9.22,17.28,92.16
마블초코볼,초콜릿류,200,g,990,6,44,143
제키스 프리미엄 다크 72,초콜릿류,100,g,511,9,38,33
트랜스케어 믹스 배합유,식용유지류,5,g,2.25,0,0.25,0
새우링,튀김류,26,g,49.6,5.6,0,0
밀크홀릭 커피,유가공품,200,g,120,4,3.5,18
오션 펀치,음료류,370,mL,122,0,0,0
멸치-자건품-세멸,수산가공품,100,g,239,0,0,0
돔발상어-알,어류,100,g,329,0,0,0
완료기밥?한우버섯볶음진밥,특수용도식품,180,g,215,9.8,2.4,39.4
삼육두유 국산콩,음료류,190,mL,105,0,3,0
썬업자몽,음료류,200,mL,68,1,0,16
에스프레소,음료류,30,mL,5,0,0,0
단팔 소보루빵 플러스,빵류,105,g,335,8,0,0
런(Run),유가공품,120,g,54,3.8,0,11
수제화이트조형물,초콜릿류,192,g,1066,12,65,108
아임리얼 자몽,음료류,190,mL,65,1,0,15
SoyU(쏘유)검은콩,음료류,190,mL,120,0,0,0
크런키볼,초콜릿류,32,g,175,3,10,18
통곡물브레드,빵류,100,g,280,9,0,0
뽀로로와친구들사과,유가공품,80,g,50,1,0,11
컵스크림 쿠키&크림,아이스크림류,100,g,215,4,0,0
컨피던스 230ml Bottle,음료류,200,g,66.09,0,0,15.65
델몬트콜드포도,음료류,200,mL,135,0.7,0.5,32
아이스 카페라떼 Medium,음료류,400,mL,103,6,0,0
앙버터 스콘,빵류,120,g,470,6,0,0
블루베리쨈,잼류,100,g,260,0,0,65
초코아이콘아이스크림,아이스크림류,160,mL,285,5,13,38
양반 야채큰죽,즉석식품류,403,g,215,4,2.9,43
셰프의 오후 카라멜,빙과류,90,mL,234,3,17,19
자연드림해물볶음면,면류,113.7,g,505,12,19,73
소후레쉬 고추장,장류,100,mL,240,6,2,50
바닐라 쉐이크 Medium,음료류,375,mL,336,8,0,0
맥스웰하우스 커피믹스,음료류,200,g,1728,18,45.6,322
미역오이냉국,국류,350,g,21,1.3,0.5,3
맑은식용유,식용유지류,100,g,900,0,100,0
칸타타 더치블랙,음료류,200,g,14.55,1.45,0,2.91
왕교자,즉석식품류,100,g,225,7,15,15
햄,기타,344,g,110,1,0,0
국물자작 라볶이,면류,80,g,265.86,5.89,7.87,43.33
플레인요거트,음료류,100,mL,62.1,2.16,0.7,13.2
새우,수산가공식품류,30,g,33.66,1.75,1.06,2.7
치킨휠레 (4조각),튀김류,153,g,366,29,0,0
티오 아이스티 블루베리맛,음료류,200,g,1600,0,0,400
칠리불갈비 L(석쇠),피자류,174,g,481,26,0,0
성심진간장,장류,5,mL,2,0,0,0
사누끼냉동우동면(1입-10) 230,면류,230,g,320,7,3,66
맥치킨버거,즉석식품류,150,g,1125,25.42,24.52,42.08
망고빙수,기타,700,g,580.9,8.9,0,0
페파로니 치즈링피자 R,피자류,81.7,g,171.9,5.7,0,0
